,SCHOOL_YEAR,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE
3691,2009-2010,Stafford County,North Stafford High,F,3.0,N,Y,Y,1,100.0,0.0
3696,2009-2010,Stafford County,North Stafford High,F,4.0,N,N,N,13,92.3076923076923,0.0
3697,2009-2010,Stafford County,North Stafford High,F,4.0,N,N,Y,1,100.0,0.0
3698,2009-2010,Stafford County,North Stafford High,F,4.0,N,Y,N,6,66.66666666666667,16.666666666666668
3699,2009-2010,Stafford County,North Stafford High,F,4.0,N,Y,Y,1,0.0,100.0
3703,2009-2010,Stafford County,North Stafford High,F,4.0,Y,Y,Y,1,100.0,0.0
3704,2009-2010,Stafford County,North Stafford High,F,5.0,N,N,N,105,95.23809523809524,1.9047619047619047
3706,2009-2010,Stafford County,North Stafford High,F,5.0,N,Y,N,6,50.0,0.0
3708,2009-2010,Stafford County,North Stafford High,F,5.0,Y,N,N,1,100.0,0.0
3744,2009-2010,Stafford County,North Stafford High,M,3.0,N,N,N,40,90.0,2.5
3746,2009-2010,Stafford County,North Stafford High,M,3.0,N,Y,N,15,80.0,13.333333333333334
3747,2009-2010,Stafford County,North Stafford High,M,3.0,N,Y,Y,1,100.0,0.0
3748,2009-2010,Stafford County,North Stafford High,M,3.0,Y,N,N,4,100.0,0.0
3750,2009-2010,Stafford County,North Stafford High,M,3.0,Y,Y,N,3,100.0,0.0
3752,2009-2010,Stafford County,North Stafford High,M,4.0,N,N,N,9,77.77777777777777,22.22222222222222
3753,2009-2010,Stafford County,North Stafford High,M,4.0,N,N,Y,3,100.0,0.0
3754,2009-2010,Stafford County,North Stafford High,M,4.0,N,Y,N,4,75.0,25.0
3755,2009-2010,Stafford County,North Stafford High,M,4.0,N,Y,Y,1,100.0,0.0
3756,2009-2010,Stafford County,North Stafford High,M,4.0,Y,N,N,1,100.0,0.0
3758,2009-2010,Stafford County,North Stafford High,M,4.0,Y,Y,N,2,100.0,0.0
3760,2009-2010,Stafford County,North Stafford High,M,5.0,N,N,N,97,92.78350515463917,5.154639175257732
3761,2009-2010,Stafford County,North Stafford High,M,5.0,N,N,Y,1,0.0,0.0
3762,2009-2010,Stafford County,North Stafford High,M,5.0,N,Y,N,3,100.0,0.0
3764,2009-2010,Stafford County,North Stafford High,M,5.0,Y,N,N,9,100.0,0.0
3766,2009-2010,Stafford County,North Stafford High,M,5.0,Y,Y,N,2,100.0,0.0
3800,2009-2010,Stafford County,Stafford Senior High,F,3.0,N,N,N,21,80.95238095238095,14.285714285714286
3802,2009-2010,Stafford County,Stafford Senior High,F,3.0,N,Y,N,14,78.57142857142857,0.0
3806,2009-2010,Stafford County,Stafford Senior High,F,3.0,Y,Y,N,1,100.0,0.0
3808,2009-2010,Stafford County,Stafford Senior High,F,4.0,N,N,N,7,85.71428571428571,0.0
3810,2009-2010,Stafford County,Stafford Senior High,F,4.0,N,Y,N,3,100.0,0.0
3811,2009-2010,Stafford County,Stafford Senior High,F,4.0,N,Y,Y,3,100.0,0.0
3816,2009-2010,Stafford County,Stafford Senior High,F,5.0,N,N,N,133,91.72932330827068,5.2631578947368425
3818,2009-2010,Stafford County,Stafford Senior High,F,5.0,N,Y,N,16,50.0,25.0
3820,2009-2010,Stafford County,Stafford Senior High,F,5.0,Y,N,N,6,83.33333333333333,0.0
3822,2009-2010,Stafford County,Stafford Senior High,F,5.0,Y,Y,N,2,100.0,0.0
3856,2009-2010,Stafford County,Stafford Senior High,M,3.0,N,N,N,25,72.0,20.0
3858,2009-2010,Stafford County,Stafford Senior High,M,3.0,N,Y,N,16,81.25,6.25
3862,2009-2010,Stafford County,Stafford Senior High,M,3.0,Y,Y,N,2,100.0,0.0
3864,2009-2010,Stafford County,Stafford Senior High,M,4.0,N,N,N,3,100.0,0.0
3865,2009-2010,Stafford County,Stafford Senior High,M,4.0,N,N,Y,2,100.0,0.0
3866,2009-2010,Stafford County,Stafford Senior High,M,4.0,N,Y,N,3,100.0,0.0
3867,2009-2010,Stafford County,Stafford Senior High,M,4.0,N,Y,Y,1,100.0,0.0
3868,2009-2010,Stafford County,Stafford Senior High,M,4.0,Y,N,N,1,100.0,0.0
3872,2009-2010,Stafford County,Stafford Senior High,M,5.0,N,N,N,135,89.62962962962963,4.444444444444445
3873,2009-2010,Stafford County,Stafford Senior High,M,5.0,N,N,Y,1,100.0,0.0
3874,2009-2010,Stafford County,Stafford Senior High,M,5.0,N,Y,N,15,66.66666666666667,0.0
3876,2009-2010,Stafford County,Stafford Senior High,M,5.0,Y,N,N,5,100.0,0.0
3878,2009-2010,Stafford County,Stafford Senior High,M,5.0,Y,Y,N,4,75.0,25.0
1208,2009-2010,Staunton City,Robert E. Lee High,F,3.0,N,N,N,11,81.81818181818181,9.090909090909092
1210,2009-2010,Staunton City,Robert E. Lee High,F,3.0,N,Y,N,20,75.0,10.0
1212,2009-2010,Staunton City,Robert E. Lee High,F,3.0,Y,N,N,1,100.0,0.0
1224,2009-2010,Staunton City,Robert E. Lee High,F,5.0,N,N,N,64,84.375,4.6875
1226,2009-2010,Staunton City,Robert E. Lee High,F,5.0,N,Y,N,19,68.42105263157895,10.526315789473685
1228,2009-2010,Staunton City,Robert E. Lee High,F,5.0,Y,N,N,4,100.0,0.0
1230,2009-2010,Staunton City,Robert E. Lee High,F,5.0,Y,Y,N,5,80.0,20.0
1231,2009-2010,Staunton City,Robert E. Lee High,F,5.0,Y,Y,Y,1,100.0,0.0
1264,2009-2010,Staunton City,Robert E. Lee High,M,3.0,N,N,N,7,100.0,0.0
1266,2009-2010,Staunton City,Robert E. Lee High,M,3.0,N,Y,N,12,66.66666666666667,25.0
1268,2009-2010,Staunton City,Robert E. Lee High,M,3.0,Y,N,N,2,100.0,0.0
1270,2009-2010,Staunton City,Robert E. Lee High,M,3.0,Y,Y,N,7,100.0,0.0
1280,2009-2010,Staunton City,Robert E. Lee High,M,5.0,N,N,N,43,72.09302325581395,13.953488372093023
1282,2009-2010,Staunton City,Robert E. Lee High,M,5.0,N,Y,N,31,87.09677419354838,6.451612903225806
1284,2009-2010,Staunton City,Robert E. Lee High,M,5.0,Y,N,N,4,75.0,25.0
1286,2009-2010,Staunton City,Robert E. Lee High,M,5.0,Y,Y,N,5,100.0,0.0
2256,2009-2010,Suffolk City,King`s Fork High,F,0.0,N,N,N,7,14.285714285714286,71.42857142857143
2258,2009-2010,Suffolk City,King`s Fork High,F,0.0,N,Y,N,2,50.0,50.0
2260,2009-2010,Suffolk City,King`s Fork High,F,0.0,Y,N,N,1,0.0,100.0
2280,2009-2010,Suffolk City,King`s Fork High,F,3.0,N,N,N,48,85.41666666666667,10.416666666666666
2282,2009-2010,Suffolk City,King`s Fork High,F,3.0,N,Y,N,48,70.83333333333333,16.666666666666668
2284,2009-2010,Suffolk City,King`s Fork High,F,3.0,Y,N,N,6,100.0,0.0
2286,2009-2010,Suffolk City,King`s Fork High,F,3.0,Y,Y,N,8,75.0,25.0
2296,2009-2010,Suffolk City,King`s Fork High,F,5.0,N,N,N,43,90.69767441860465,4.651162790697675
2298,2009-2010,Suffolk City,King`s Fork High,F,5.0,N,Y,N,9,33.333333333333336,44.44444444444444
2300,2009-2010,Suffolk City,King`s Fork High,F,5.0,Y,N,N,8,100.0,0.0
2312,2009-2010,Suffolk City,King`s Fork High,M,0.0,N,N,N,11,9.090909090909092,63.63636363636363
2314,2009-2010,Suffolk City,King`s Fork High,M,0.0,N,Y,N,1,0.0,100.0
2336,2009-2010,Suffolk City,King`s Fork High,M,3.0,N,N,N,73,72.6027397260274,19.17808219178082
2338,2009-2010,Suffolk City,King`s Fork High,M,3.0,N,Y,N,38,65.78947368421052,13.157894736842104
2340,2009-2010,Suffolk City,King`s Fork High,M,3.0,Y,N,N,4,50.0,50.0
2342,2009-2010,Suffolk City,King`s Fork High,M,3.0,Y,Y,N,11,90.9090909090909,9.090909090909092
2352,2009-2010,Suffolk City,King`s Fork High,M,5.0,N,N,N,53,83.01886792452831,9.433962264150944
2354,2009-2010,Suffolk City,King`s Fork High,M,5.0,N,Y,N,6,50.0,16.666666666666668
2356,2009-2010,Suffolk City,King`s Fork High,M,5.0,Y,N,N,7,85.71428571428571,0.0
2358,2009-2010,Suffolk City,King`s Fork High,M,5.0,Y,Y,N,1,0.0,100.0
2392,2009-2010,Suffolk City,Lakeland High,F,3.0,N,N,N,50,92.0,6.0
2394,2009-2010,Suffolk City,Lakeland High,F,3.0,N,Y,N,56,75.0,17.857142857142858
2396,2009-2010,Suffolk City,Lakeland High,F,3.0,Y,N,N,4,100.0,0.0
2398,2009-2010,Suffolk City,Lakeland High,F,3.0,Y,Y,N,14,78.57142857142857,21.428571428571427
2408,2009-2010,Suffolk City,Lakeland High,F,5.0,N,N,N,42,90.47619047619048,0.0
2410,2009-2010,Suffolk City,Lakeland High,F,5.0,N,Y,N,5,80.0,20.0
2412,2009-2010,Suffolk City,Lakeland High,F,5.0,Y,N,N,5,100.0,0.0
2414,2009-2010,Suffolk City,Lakeland High,F,5.0,Y,Y,N,6,83.33333333333333,16.666666666666668
2448,2009-2010,Suffolk City,Lakeland High,M,3.0,N,N,N,50,72.0,14.0
2450,2009-2010,Suffolk City,Lakeland High,M,3.0,N,Y,N,38,78.94736842105263,10.526315789473685
2452,2009-2010,Suffolk City,Lakeland High,M,3.0,Y,N,N,16,62.5,37.5
2454,2009-2010,Suffolk City,Lakeland High,M,3.0,Y,Y,N,4,75.0,25.0
2464,2009-2010,Suffolk City,Lakeland High,M,5.0,N,N,N,52,90.38461538461539,3.8461538461538463
2466,2009-2010,Suffolk City,Lakeland High,M,5.0,N,Y,N,6,83.33333333333333,0.0
2468,2009-2010,Suffolk City,Lakeland High,M,5.0,Y,N,N,8,87.5,12.5
2470,2009-2010,Suffolk City,Lakeland High,M,5.0,Y,Y,N,1,100.0,0.0
2504,2009-2010,Suffolk City,Nansemond River High,F,3.0,N,N,N,64,95.3125,4.6875
2506,2009-2010,Suffolk City,Nansemond River High,F,3.0,N,Y,N,28,82.14285714285714,7.142857142857143
2508,2009-2010,Suffolk City,Nansemond River High,F,3.0,Y,N,N,1,100.0,0.0
2510,2009-2010,Suffolk City,Nansemond River High,F,3.0,Y,Y,N,7,100.0,0.0
2520,2009-2010,Suffolk City,Nansemond River High,F,5.0,N,N,N,59,96.61016949152543,1.694915254237288
2521,2009-2010,Suffolk City,Nansemond River High,F,5.0,N,N,Y,1,100.0,0.0
2522,2009-2010,Suffolk City,Nansemond River High,F,5.0,N,Y,N,5,60.0,0.0
2524,2009-2010,Suffolk City,Nansemond River High,F,5.0,Y,N,N,3,100.0,0.0
2560,2009-2010,Suffolk City,Nansemond River High,M,3.0,N,N,N,44,88.63636363636364,4.545454545454546
2562,2009-2010,Suffolk City,Nansemond River High,M,3.0,N,Y,N,21,80.95238095238095,9.523809523809524
2564,2009-2010,Suffolk City,Nansemond River High,M,3.0,Y,N,N,5,80.0,0.0
2566,2009-2010,Suffolk City,Nansemond River High,M,3.0,Y,Y,N,4,50.0,50.0
2576,2009-2010,Suffolk City,Nansemond River High,M,5.0,N,N,N,55,87.27272727272727,3.6363636363636362
2578,2009-2010,Suffolk City,Nansemond River High,M,5.0,N,Y,N,4,50.0,25.0
2580,2009-2010,Suffolk City,Nansemond River High,M,5.0,Y,N,N,12,83.33333333333333,16.666666666666668
2582,2009-2010,Suffolk City,Nansemond River High,M,5.0,Y,Y,N,1,0.0,100.0
1208,2009-2010,Surry County,Surry County High,F,3.0,N,N,N,11,100.0,0.0
1210,2009-2010,Surry County,Surry County High,F,3.0,N,Y,N,10,100.0,0.0
1214,2009-2010,Surry County,Surry County High,F,3.0,Y,Y,N,1,0.0,100.0
1224,2009-2010,Surry County,Surry County High,F,5.0,N,N,N,4,100.0,0.0
1226,2009-2010,Surry County,Surry County High,F,5.0,N,Y,N,3,66.66666666666667,33.333333333333336
1228,2009-2010,Surry County,Surry County High,F,5.0,Y,N,N,2,100.0,0.0
1264,2009-2010,Surry County,Surry County High,M,3.0,N,N,N,10,90.0,10.0
1266,2009-2010,Surry County,Surry County High,M,3.0,N,Y,N,6,100.0,0.0
1268,2009-2010,Surry County,Surry County High,M,3.0,Y,N,N,5,60.0,40.0
1270,2009-2010,Surry County,Surry County High,M,3.0,Y,Y,N,5,80.0,20.0
1280,2009-2010,Surry County,Surry County High,M,5.0,N,N,N,10,90.0,0.0
1282,2009-2010,Surry County,Surry County High,M,5.0,N,Y,N,4,100.0,0.0
1284,2009-2010,Surry County,Surry County High,M,5.0,Y,N,N,2,50.0,50.0
1208,2009-2010,Sussex County,Sussex Central High,F,3.0,N,N,N,12,75.0,25.0
1210,2009-2010,Sussex County,Sussex Central High,F,3.0,N,Y,N,27,85.18518518518519,11.11111111111111
1212,2009-2010,Sussex County,Sussex Central High,F,3.0,Y,N,N,1,100.0,0.0
1214,2009-2010,Sussex County,Sussex Central High,F,3.0,Y,Y,N,6,83.33333333333333,16.666666666666668
1264,2009-2010,Sussex County,Sussex Central High,M,3.0,N,N,N,19,57.89473684210526,31.57894736842105
1266,2009-2010,Sussex County,Sussex Central High,M,3.0,N,Y,N,21,47.61904761904762,19.047619047619047
1268,2009-2010,Sussex County,Sussex Central High,M,3.0,Y,N,N,1,100.0,0.0
1270,2009-2010,Sussex County,Sussex Central High,M,3.0,Y,Y,N,10,90.0,10.0
2296,2009-2010,Tazewell County,Graham High,F,5.0,N,N,N,45,95.55555555555556,2.2222222222222223
2298,2009-2010,Tazewell County,Graham High,F,5.0,N,Y,N,19,63.1578947368421,10.526315789473685
2300,2009-2010,Tazewell County,Graham High,F,5.0,Y,N,N,7,71.42857142857143,0.0
2302,2009-2010,Tazewell County,Graham High,F,5.0,Y,Y,N,6,50.0,33.333333333333336
2352,2009-2010,Tazewell County,Graham High,M,5.0,N,N,N,40,92.5,2.5
2354,2009-2010,Tazewell County,Graham High,M,5.0,N,Y,N,11,54.54545454545455,18.181818181818183
2356,2009-2010,Tazewell County,Graham High,M,5.0,Y,N,N,3,100.0,0.0
2358,2009-2010,Tazewell County,Graham High,M,5.0,Y,Y,N,10,80.0,20.0
2408,2009-2010,Tazewell County,Richlands High,F,5.0,N,N,N,52,82.6923076923077,9.615384615384615
2410,2009-2010,Tazewell County,Richlands High,F,5.0,N,Y,N,43,62.7906976744186,18.6046511627907
2412,2009-2010,Tazewell County,Richlands High,F,5.0,Y,N,N,2,50.0,50.0
2414,2009-2010,Tazewell County,Richlands High,F,5.0,Y,Y,N,5,80.0,20.0
2464,2009-2010,Tazewell County,Richlands High,M,5.0,N,N,N,59,81.35593220338983,8.474576271186441
2466,2009-2010,Tazewell County,Richlands High,M,5.0,N,Y,N,31,38.70967741935484,32.25806451612903
2468,2009-2010,Tazewell County,Richlands High,M,5.0,Y,N,N,4,75.0,0.0
2470,2009-2010,Tazewell County,Richlands High,M,5.0,Y,Y,N,15,60.0,40.0
2520,2009-2010,Tazewell County,Tazewell High,F,5.0,N,N,N,36,94.44444444444444,0.0
2522,2009-2010,Tazewell County,Tazewell High,F,5.0,N,Y,N,43,60.46511627906977,11.627906976744185
2526,2009-2010,Tazewell County,Tazewell High,F,5.0,Y,Y,N,5,60.0,20.0
2576,2009-2010,Tazewell County,Tazewell High,M,5.0,N,N,N,42,80.95238095238095,9.523809523809524
2578,2009-2010,Tazewell County,Tazewell High,M,5.0,N,Y,N,32,71.875,9.375
2580,2009-2010,Tazewell County,Tazewell High,M,5.0,Y,N,N,9,77.77777777777777,22.22222222222222
2582,2009-2010,Tazewell County,Tazewell High,M,5.0,Y,Y,N,18,44.44444444444444,44.44444444444444
6568,2009-2010,Virginia Beach City,Bayside High,F,3.0,N,N,N,63,77.77777777777777,15.873015873015873
6570,2009-2010,Virginia Beach City,Bayside High,F,3.0,N,Y,N,72,87.5,4.166666666666667
6572,2009-2010,Virginia Beach City,Bayside High,F,3.0,Y,N,N,8,62.5,37.5
6574,2009-2010,Virginia Beach City,Bayside High,F,3.0,Y,Y,N,5,60.0,40.0
6584,2009-2010,Virginia Beach City,Bayside High,F,5.0,N,N,N,81,77.77777777777777,7.407407407407407
6585,2009-2010,Virginia Beach City,Bayside High,F,5.0,N,N,Y,1,100.0,0.0
6586,2009-2010,Virginia Beach City,Bayside High,F,5.0,N,Y,N,19,68.42105263157895,15.789473684210526
6588,2009-2010,Virginia Beach City,Bayside High,F,5.0,Y,N,N,1,100.0,0.0
6590,2009-2010,Virginia Beach City,Bayside High,F,5.0,Y,Y,N,2,100.0,0.0
6624,2009-2010,Virginia Beach City,Bayside High,M,3.0,N,N,N,63,63.492063492063494,23.80952380952381
6626,2009-2010,Virginia Beach City,Bayside High,M,3.0,N,Y,N,40,67.5,12.5
6628,2009-2010,Virginia Beach City,Bayside High,M,3.0,Y,N,N,6,100.0,0.0
6630,2009-2010,Virginia Beach City,Bayside High,M,3.0,Y,Y,N,16,93.75,0.0
6640,2009-2010,Virginia Beach City,Bayside High,M,5.0,N,N,N,64,90.625,3.125
6642,2009-2010,Virginia Beach City,Bayside High,M,5.0,N,Y,N,14,71.42857142857143,0.0
6644,2009-2010,Virginia Beach City,Bayside High,M,5.0,Y,N,N,10,70.0,20.0
6646,2009-2010,Virginia Beach City,Bayside High,M,5.0,Y,Y,N,5,100.0,0.0
6680,2009-2010,Virginia Beach City,First Colonial High,F,3.0,N,N,N,26,88.46153846153847,7.6923076923076925
6682,2009-2010,Virginia Beach City,First Colonial High,F,3.0,N,Y,N,24,79.16666666666667,4.166666666666667
6684,2009-2010,Virginia Beach City,First Colonial High,F,3.0,Y,N,N,2,50.0,50.0
6686,2009-2010,Virginia Beach City,First Colonial High,F,3.0,Y,Y,N,2,100.0,0.0
6696,2009-2010,Virginia Beach City,First Colonial High,F,5.0,N,N,N,162,87.65432098765432,4.320987654320987
6698,2009-2010,Virginia Beach City,First Colonial High,F,5.0,N,Y,N,19,73.6842105263158,10.526315789473685
6700,2009-2010,Virginia Beach City,First Colonial High,F,5.0,Y,N,N,4,50.0,50.0
6702,2009-2010,Virginia Beach City,First Colonial High,F,5.0,Y,Y,N,2,50.0,0.0
6736,2009-2010,Virginia Beach City,First Colonial High,M,3.0,N,N,N,28,53.57142857142857,25.0
6738,2009-2010,Virginia Beach City,First Colonial High,M,3.0,N,Y,N,23,82.6086956521739,4.3478260869565215
6740,2009-2010,Virginia Beach City,First Colonial High,M,3.0,Y,N,N,6,83.33333333333333,16.666666666666668
6742,2009-2010,Virginia Beach City,First Colonial High,M,3.0,Y,Y,N,9,88.88888888888889,11.11111111111111
6752,2009-2010,Virginia Beach City,First Colonial High,M,5.0,N,N,N,167,89.22155688622755,2.9940119760479043
6754,2009-2010,Virginia Beach City,First Colonial High,M,5.0,N,Y,N,19,84.21052631578948,0.0
6756,2009-2010,Virginia Beach City,First Colonial High,M,5.0,Y,N,N,15,60.0,13.333333333333334
6758,2009-2010,Virginia Beach City,First Colonial High,M,5.0,Y,Y,N,3,100.0,0.0
6784,2009-2010,Virginia Beach City,Floyd Kellam High,F,2.0,N,N,N,4,100.0,0.0
6792,2009-2010,Virginia Beach City,Floyd Kellam High,F,3.0,N,N,N,8,100.0,0.0
6794,2009-2010,Virginia Beach City,Floyd Kellam High,F,3.0,N,Y,N,2,100.0,0.0
6796,2009-2010,Virginia Beach City,Floyd Kellam High,F,3.0,Y,N,N,2,100.0,0.0
6798,2009-2010,Virginia Beach City,Floyd Kellam High,F,3.0,Y,Y,N,2,50.0,50.0
6800,2009-2010,Virginia Beach City,Floyd Kellam High,F,4.0,N,N,N,11,100.0,0.0
6802,2009-2010,Virginia Beach City,Floyd Kellam High,F,4.0,N,Y,N,1,100.0,0.0
6808,2009-2010,Virginia Beach City,Floyd Kellam High,F,5.0,N,N,N,187,95.18716577540107,1.0695187165775402
6810,2009-2010,Virginia Beach City,Floyd Kellam High,F,5.0,N,Y,N,2,100.0,0.0
6812,2009-2010,Virginia Beach City,Floyd Kellam High,F,5.0,Y,N,N,10,90.0,10.0
6814,2009-2010,Virginia Beach City,Floyd Kellam High,F,5.0,Y,Y,N,2,100.0,0.0
6840,2009-2010,Virginia Beach City,Floyd Kellam High,M,2.0,N,N,N,10,100.0,0.0
6842,2009-2010,Virginia Beach City,Floyd Kellam High,M,2.0,N,Y,N,2,100.0,0.0
6848,2009-2010,Virginia Beach City,Floyd Kellam High,M,3.0,N,N,N,14,100.0,0.0
6850,2009-2010,Virginia Beach City,Floyd Kellam High,M,3.0,N,Y,N,5,80.0,20.0
6852,2009-2010,Virginia Beach City,Floyd Kellam High,M,3.0,Y,N,N,3,66.66666666666667,33.333333333333336
6856,2009-2010,Virginia Beach City,Floyd Kellam High,M,4.0,N,N,N,7,100.0,0.0
6858,2009-2010,Virginia Beach City,Floyd Kellam High,M,4.0,N,Y,N,1,100.0,0.0
6864,2009-2010,Virginia Beach City,Floyd Kellam High,M,5.0,N,N,N,172,91.27906976744185,2.9069767441860463
6866,2009-2010,Virginia Beach City,Floyd Kellam High,M,5.0,N,Y,N,5,60.0,20.0
6868,2009-2010,Virginia Beach City,Floyd Kellam High,M,5.0,Y,N,N,16,75.0,12.5
6870,2009-2010,Virginia Beach City,Floyd Kellam High,M,5.0,Y,Y,N,1,100.0,0.0
6904,2009-2010,Virginia Beach City,Frank W. Cox High,F,3.0,N,N,N,18,94.44444444444444,5.555555555555555
6906,2009-2010,Virginia Beach City,Frank W. Cox High,F,3.0,N,Y,N,11,81.81818181818181,18.181818181818183
6908,2009-2010,Virginia Beach City,Frank W. Cox High,F,3.0,Y,N,N,1,100.0,0.0
6910,2009-2010,Virginia Beach City,Frank W. Cox High,F,3.0,Y,Y,N,1,100.0,0.0
6912,2009-2010,Virginia Beach City,Frank W. Cox High,F,4.0,N,N,N,11,72.72727272727273,18.181818181818183
6913,2009-2010,Virginia Beach City,Frank W. Cox High,F,4.0,N,N,Y,1,0.0,100.0
6914,2009-2010,Virginia Beach City,Frank W. Cox High,F,4.0,N,Y,N,2,50.0,0.0
6916,2009-2010,Virginia Beach City,Frank W. Cox High,F,4.0,Y,N,N,2,100.0,0.0
6920,2009-2010,Virginia Beach City,Frank W. Cox High,F,5.0,N,N,N,186,93.01075268817205,1.6129032258064515
6921,2009-2010,Virginia Beach City,Frank W. Cox High,F,5.0,N,N,Y,1,100.0,0.0
6922,2009-2010,Virginia Beach City,Frank W. Cox High,F,5.0,N,Y,N,7,71.42857142857143,14.285714285714286
6924,2009-2010,Virginia Beach City,Frank W. Cox High,F,5.0,Y,N,N,6,100.0,0.0
6960,2009-2010,Virginia Beach City,Frank W. Cox High,M,3.0,N,N,N,17,76.47058823529412,5.882352941176471
6962,2009-2010,Virginia Beach City,Frank W. Cox High,M,3.0,N,Y,N,8,62.5,25.0
6964,2009-2010,Virginia Beach City,Frank W. Cox High,M,3.0,Y,N,N,5,60.0,20.0
6966,2009-2010,Virginia Beach City,Frank W. Cox High,M,3.0,Y,Y,N,1,100.0,0.0
6968,2009-2010,Virginia Beach City,Frank W. Cox High,M,4.0,N,N,N,6,50.0,50.0
6969,2009-2010,Virginia Beach City,Frank W. Cox High,M,4.0,N,N,Y,1,100.0,0.0
6970,2009-2010,Virginia Beach City,Frank W. Cox High,M,4.0,N,Y,N,4,75.0,25.0
6974,2009-2010,Virginia Beach City,Frank W. Cox High,M,4.0,Y,Y,N,2,100.0,0.0
6976,2009-2010,Virginia Beach City,Frank W. Cox High,M,5.0,N,N,N,165,90.3030303030303,4.848484848484849
6978,2009-2010,Virginia Beach City,Frank W. Cox High,M,5.0,N,Y,N,11,81.81818181818181,9.090909090909092
6980,2009-2010,Virginia Beach City,Frank W. Cox High,M,5.0,Y,N,N,19,89.47368421052632,0.0
6982,2009-2010,Virginia Beach City,Frank W. Cox High,M,5.0,Y,Y,N,2,100.0,0.0
7016,2009-2010,Virginia Beach City,Green Run High,F,3.0,N,N,N,57,71.9298245614035,17.54385964912281
7018,2009-2010,Virginia Beach City,Green Run High,F,3.0,N,Y,N,38,89.47368421052632,5.2631578947368425
7020,2009-2010,Virginia Beach City,Green Run High,F,3.0,Y,N,N,14,92.85714285714286,7.142857142857143
7022,2009-2010,Virginia Beach City,Green Run High,F,3.0,Y,Y,N,3,100.0,0.0
7024,2009-2010,Virginia Beach City,Green Run High,F,4.0,N,N,N,9,88.88888888888889,11.11111111111111
7026,2009-2010,Virginia Beach City,Green Run High,F,4.0,N,Y,N,9,77.77777777777777,11.11111111111111
7032,2009-2010,Virginia Beach City,Green Run High,F,5.0,N,N,N,52,75.0,11.538461538461538
7034,2009-2010,Virginia Beach City,Green Run High,F,5.0,N,Y,N,19,73.6842105263158,15.789473684210526
7036,2009-2010,Virginia Beach City,Green Run High,F,5.0,Y,N,N,3,66.66666666666667,33.333333333333336
7038,2009-2010,Virginia Beach City,Green Run High,F,5.0,Y,Y,N,1,0.0,100.0
7072,2009-2010,Virginia Beach City,Green Run High,M,3.0,N,N,N,61,77.04918032786885,11.475409836065573
7074,2009-2010,Virginia Beach City,Green Run High,M,3.0,N,Y,N,40,70.0,12.5
7076,2009-2010,Virginia Beach City,Green Run High,M,3.0,Y,N,N,24,79.16666666666667,20.833333333333332
7078,2009-2010,Virginia Beach City,Green Run High,M,3.0,Y,Y,N,18,83.33333333333333,16.666666666666668
7080,2009-2010,Virginia Beach City,Green Run High,M,4.0,N,N,N,10,60.0,10.0
7082,2009-2010,Virginia Beach City,Green Run High,M,4.0,N,Y,N,7,85.71428571428571,0.0
7088,2009-2010,Virginia Beach City,Green Run High,M,5.0,N,N,N,50,62.0,16.0
7090,2009-2010,Virginia Beach City,Green Run High,M,5.0,N,Y,N,18,83.33333333333333,11.11111111111111
7092,2009-2010,Virginia Beach City,Green Run High,M,5.0,Y,N,N,14,78.57142857142857,21.428571428571427
7094,2009-2010,Virginia Beach City,Green Run High,M,5.0,Y,Y,N,4,100.0,0.0
7120,2009-2010,Virginia Beach City,Kempsville High,F,2.0,N,N,N,9,100.0,0.0
7121,2009-2010,Virginia Beach City,Kempsville High,F,2.0,N,N,Y,3,100.0,0.0
7122,2009-2010,Virginia Beach City,Kempsville High,F,2.0,N,Y,N,3,66.66666666666667,33.333333333333336
7128,2009-2010,Virginia Beach City,Kempsville High,F,3.0,N,N,N,25,72.0,16.0
7130,2009-2010,Virginia Beach City,Kempsville High,F,3.0,N,Y,N,16,81.25,12.5
7134,2009-2010,Virginia Beach City,Kempsville High,F,3.0,Y,Y,N,2,100.0,0.0
7136,2009-2010,Virginia Beach City,Kempsville High,F,4.0,N,N,N,7,85.71428571428571,14.285714285714286
7138,2009-2010,Virginia Beach City,Kempsville High,F,4.0,N,Y,N,2,50.0,0.0
7142,2009-2010,Virginia Beach City,Kempsville High,F,4.0,Y,Y,N,1,100.0,0.0
7144,2009-2010,Virginia Beach City,Kempsville High,F,5.0,N,N,N,144,91.66666666666667,2.7777777777777777
7146,2009-2010,Virginia Beach City,Kempsville High,F,5.0,N,Y,N,16,81.25,12.5
7148,2009-2010,Virginia Beach City,Kempsville High,F,5.0,Y,N,N,6,100.0,0.0
7150,2009-2010,Virginia Beach City,Kempsville High,F,5.0,Y,Y,N,2,50.0,50.0
7176,2009-2010,Virginia Beach City,Kempsville High,M,2.0,N,N,N,10,90.0,0.0
7177,2009-2010,Virginia Beach City,Kempsville High,M,2.0,N,N,Y,1,100.0,0.0
7178,2009-2010,Virginia Beach City,Kempsville High,M,2.0,N,Y,N,4,50.0,0.0
7179,2009-2010,Virginia Beach City,Kempsville High,M,2.0,N,Y,Y,1,100.0,0.0
7184,2009-2010,Virginia Beach City,Kempsville High,M,3.0,N,N,N,29,72.41379310344827,6.896551724137931
